id,product_tmpl_id/id,name/id,min_qty,price,product_name,product_code,delay,sequence,lastproduct_code,currency_id
scenario.supplierinfo_188,scenario.product_141328,partner_90160,1,130.2,Tableauinterface für 12 Lämpchen und 8 Tasten,LCN - DI12,7,2,,EUR
scenario.supplierinfo_202,scenario.product_141341,partner_90160,1,29.4,Ansteuerung dig. EVGs DSI/DALI (für LCN-UPP/UPS),LCN - DSI,7,2,,EUR
scenario.supplierinfo_234,scenario.product_141373,partner_90160,1,10.15,Störfilter,LCN - FI1,7,2,,EUR
scenario.supplierinfo_189,scenario.product_141329,partner_90160,1,136.8,Schalt u. Dimmmodul mit erw. Programmierung,LCN - HU,7,2,,EUR
scenario.supplierinfo_196,scenario.product_141335,partner_90160,1,60.3,Trennverstärker 230V,LCN - IS,7,2,,EUR
scenario.supplierinfo_391,scenario.product_141515,partner_90160,1,60.3,Trennverst. trennt die Datenleit. über Optokoppler,LCN - IS24,7,2,,EUR
scenario.supplierinfo_238,scenario.product_141376,partner_90160,1,5.7,Adapter für Verlängerung des I-Anschlusses,LCN - IV,7,2,,EUR
scenario.supplierinfo_390,scenario.product_141514,partner_90160,1,7.25,Adapter für die Verläng. d. I-Anschl. für die Hs.,LCN - IVH,7,2,,EUR
scenario.supplierinfo_215,scenario.product_141354,partner_90160,1,36.6,Windsensor mit Montagematerial,LCN - IW,7,2,,EUR
scenario.supplierinfo_216,scenario.product_141355,partner_90160,1,118.2,Windsensor kmpl. mit LCN-UPS im IP65 Gehäuse,LCN - IW65,7,2,,EUR
scenario.supplierinfo_237,scenario.product_141375,partner_90160,1,11.8,Klemm-Block,LCN - K3,7,2,,EUR
scenario.supplierinfo_458,scenario.product_141577,partner_90160,1,118.8,Tableau mit 8 Tasten & 12 LEDs,LCN - KT8,7,2,,EUR
scenario.supplierinfo_190,scenario.product_141330,partner_90160,1,260.4,Leistungschalt- u. Dimmmodul für 2x2KW,LCN - LD,7,2,,EUR
scenario.supplierinfo_259,scenario.product_141398,partner_90233,1,2.2,"PGU-CD1002-22E, Toray Optical Fiber Cord, U-Grade",500057,7,2,,CHF
scenario.supplierinfo_493,scenario.product_141398,partner_90160,1,2.2,"Lichtleiter-Kunststoffkabel, 2 Adern","LCN-LK, 1m",7,2,,CHF
scenario.supplierinfo_354,scenario.product_141478,partner_90233,1,16.6,"902-KH001-TA250, TOCP255",539295,7,2,,CHF
scenario.supplierinfo_355,scenario.product_141479,partner_90233,1,7,"902-SS001-T255K, TOCP 255K",523361,7,2,,CHF
scenario.supplierinfo_197,scenario.product_141336,partner_90160,1,241.8,Lichtleiterkoppler für Glasfaserkabel,LCN - LLG,7,2,,EUR
scenario.supplierinfo_198,scenario.product_141337,partner_90160,1,67.2,Lichtleiterkoppler für Kunstoffkabel,LCN - LLK,7,2,,EUR
scenario.supplierinfo_217,scenario.product_141356,partner_90160,1,109.8,"Lichtsensor im IP65-Gehäuse, incl. LCN-UPS",LCN - LS65,7,2,,EUR
scenario.supplierinfo_219,scenario.product_141358,partner_90160,1,78,Lichtsensor für Hs. zum Anschluss an LCN-SH/HU,LCN - LSH,7,2,,EUR
scenario.supplierinfo_218,scenario.product_141357,partner_90160,1,131.4,"Lichtsensor im Gehäuse mit Innenf., inkl. LCN-UPS",LCN - LSI,7,2,,EUR
scenario.supplierinfo_313,scenario.product_141449,partner_90160,1,627.95,"Musterkoffer, inkl Systemsoftware Windows",LCN - MKOPRO,7,2,,EUR
scenario.supplierinfo_309,scenario.product_141445,partner_90160,1,25.5,"Netzgerät für die Hutschiene, 12V / 12W",LCN - NH12,7,2,,EUR
scenario.supplierinfo_310,scenario.product_141446,partner_90160,1,25.5,"Netzgerät für die Hutschiene, 24V / 12W",LCN - NH24,7,2,,EUR
scenario.supplierinfo_311,scenario.product_141447,partner_90160,1,11.8,"Unterputz-Netzteil 16V, 50mA, UP-Dose",LCN - NU16,7,2,,EUR
scenario.supplierinfo_225,scenario.product_141364,partner_90160,1,391.15,PC-Programm zum Einrichten der Module,LCN - P,7,2,,EUR
scenario.supplierinfo_199,scenario.product_141338,partner_90160,1,120.3,Koppler von LCN-Bus und PC (RS232),LCN - PC,7,2,,EUR
scenario.supplierinfo_463,scenario.product_141582,partner_90160,1,119.4,"Kopplungssoftware TCP/IP Hauptlizenz, Windows",LCN - PCHK,7,2,,EUR
scenario.supplierinfo_464,scenario.product_141583,partner_90160,1,70.8,"Kopplungssoftware TCP/IP Zusatzlizenz, Windows",LCN - PCHKL,7,2,,EUR
scenario.supplierinfo_468,scenario.product_141586,partner_90160,1,87.6,Koppler von LCN-Bus und PC (RS232),LCN - PK,7,2,,EUR
scenario.supplierinfo_226,scenario.product_141365,partner_90160,1,458.7,Windows Konfig.prog. für den LCN-Bus/Vollversion,LCN - PRO,7,2,,EUR
scenario.supplierinfo_263,scenario.product_141403,partner_90160,1,135,Windows Konfigurationsprogramm als Update,LCN - PRO UPD,7,2,,EUR
scenario.supplierinfo_267,scenario.product_141406,partner_90160,1,15,"Relais 1-fach, 16A Unterputz für LCN-UPP",LCN - R1U,7,2,,EUR
scenario.supplierinfo_308,scenario.product_141444,partner_90160,1,24.8,Relaismodul mit Umschaltern 16A incl. Versorgung,LCN - R2H,7,2,,EUR
scenario.supplierinfo_256,scenario.product_141395,partner_90160,1,17.9,"Relais 2-fach, 8A Unterputz für LCN-UPP",LCN - R2U,7,2,,EUR
scenario.supplierinfo_353,scenario.product_141477,partner_90160,1,90.9,Relaismodul für 4x2 Jal.mot. (230V/8A) incl. Vsg.,LCN - R4M2H,7,2,,EUR
scenario.supplierinfo_206,scenario.product_141345,partner_90160,1,90.9,Reaismodul mit 8 Umschaltern 16A incl. Versorgung,LCN - R8H,7,2,,EUR
scenario.supplierinfo_193,scenario.product_141332,partner_90160,1,12.3,Infrarot-Empfänger,LCN - RR,7,2,,EUR
scenario.supplierinfo_221,scenario.product_141360,partner_90160,1,149.1,"Regensensor (pot.freier Kontakt), incl. Mw.",LCN - RS,7,2,,EUR
scenario.supplierinfo_222,scenario.product_141361,partner_90160,1,235.8,"Regensensor kompl. mit (LCN-UPS, BVC1+B3I) IP65",LCN - RS65,7,2,,EUR
scenario.supplierinfo_194,scenario.product_141333,partner_90160,1,24.3,Infrarot-Handsender mit 4 Tasten,LCN - RT,7,2,,EUR
scenario.supplierinfo_195,scenario.product_141334,partner_90160,1,213,Hochleistungs-Fernsteuersender mit 16 Tasten,LCN - RT16,7,2,,EUR
scenario.supplierinfo_191,scenario.product_141331,partner_90160,1,91.5,Schalt u. Dimmmodul für Hutschiene,LCN - SH,7,2,,EUR
scenario.supplierinfo_200,scenario.product_141339,partner_90160,1,304.5,Segmentkoppler für Grossanlagen,LCN - SK,7,2,,EUR
scenario.supplierinfo_290,scenario.product_141429,partner_90160,1,8.1,Adapterkabel für bis zu 8 konv. Tasten mit Pieper,LCN - T8,7,2,,EUR
scenario.supplierinfo_395,scenario.product_141519,partner_90160,1,11.1,Adapter f. 4/3-fach Std.Tastens + 1-Fach Taster,LCN - TE1,7,2,,EUR
scenario.supplierinfo_396,scenario.product_141520,partner_90160,1,11.9,Adapter f. 2x1/2-fach Insta-Taster,LCN - TE2,7,2,,EUR
scenario.supplierinfo_368,scenario.product_141491,partner_90160,1,11.1,Anschlusskabel für Elektronik-Taster CH,LCN - TE8,7,2,,EUR
scenario.supplierinfo_359,scenario.product_141482,partner_90160,1,8.35,Universalkabel zum Anschl. eines Std.-Tastsensors,LCN - TEU,7,2,,EUR
scenario.supplierinfo_223,scenario.product_141362,partner_90160,1,18,Präz. Temperatursensor für alle Bus-Module,LCN - TS,7,2,,EUR
scenario.supplierinfo_383,scenario.product_141506,partner_90160,1,53.7,Präz.-Temp.sensor für den Aussenbereich,LCN - TSA,7,2,,EUR
scenario.supplierinfo_209,scenario.product_141348,partner_90160,1,21,Umsetzer 4x 230V f. d. Hutschiene,LCN - TU4H,7,2,,EUR
scenario.supplierinfo_210,scenario.product_141349,partner_90160,1,22.2,Umsetzr für 4x15V f. d. Hutschiene,LCN - TU4HL,7,2,,EUR
scenario.supplierinfo_211,scenario.product_141350,partner_90160,1,16.2,Umsetzer für die UP-Dose,LCN - TU4R,7,2,,EUR
scenario.supplierinfo_357,scenario.product_141480,partner_90160,1,51.3,Unterp.-Sensor Modul mit erw. Prog. (24V),LCN - UP24,7,2,,EUR
scenario.supplierinfo_243,scenario.product_141380,partner_90160,1,91.2,Unterp.-Modul mit erw. Programmierung,LCN - UPP,7,2,,EUR
scenario.supplierinfo_358,scenario.product_141481,partner_90160,1,57,Unterp.- Modul mit erw. Prog. (ohne Ausgänge),LCN - UPS,7,2,,EUR
scenario.supplierinfo_304,scenario.product_141437,partner_90160,1,89.4,UP Transponder incl. Ant. (für Netzteil 16-30V=/~),LCN - UT,7,2,,EUR
scenario.supplierinfo_227,scenario.product_141366,partner_90160,1,306,PC-Zentrale mit Visu. (max. 2 Pläne) bis 50 Module,LCN - W,7,2,,EUR
scenario.supplierinfo_466,scenario.product_141584,partner_90160,1,100,Update Vorführlizenz LCN-W,LCN - W DEMO UPD,7,2,,EUR
scenario.supplierinfo_228,scenario.product_141367,partner_90160,1,489.3,Zugangskontrolle für LCN-W,LCN - WA,7,2,,EUR
scenario.supplierinfo_374,scenario.product_141497,partner_90160,1,100,Vorführlizenz LCN-WA,LCN - WA DEMO,7,2,,EUR
scenario.supplierinfo_372,scenario.product_141495,partner_90160,1,275.4,Störmelder für LCN-W,LCN - WE,7,2,,EUR
scenario.supplierinfo_375,scenario.product_141498,partner_90160,1,100,Vorführlizenz LCN-WE,LCN - WE DEMO,7,2,,EUR
scenario.supplierinfo_224,scenario.product_141363,partner_90160,1,415.2,"Wind-, Regen, Lichtsensor kompl.",LCN - WRL65,7,2,,EUR
scenario.supplierinfo_229,scenario.product_141368,partner_90160,1,211.8,Zeitschaltuhr für LCN-W,LCN - WT,7,2,,EUR
scenario.supplierinfo_376,scenario.product_141499,partner_90160,1,100,Vorführlizenz LCN-WT,LCN - WT DEMO,7,2,,EUR
scenario.supplierinfo_230,scenario.product_141369,partner_90160,1,607.5,Erweiterung Visu. (unbegr.Pläne) bis 200 Module,LCN - WV,7,2,,EUR
scenario.supplierinfo_377,scenario.product_141500,partner_90160,1,100,Vorführlizenz LCN-WV,LCN - WV DEMO,7,2,,EUR
scenario.supplierinfo_306,scenario.product_141439,partner_90160,1,2.95,Transponder-Schlüsselanhänger für LCN-UT,LCN - ZTS,7,2,,EUR
scenario.supplierinfo_305,scenario.product_141438,partner_90160,1,2.9,Transponder-Karte für LCN -UT,LCN - ZTK,7,2,,EUR
scenario.supplierinfo_281,scenario.product_141420,partner_90307,1,13.3,SONIN Multi-Measure LD,10055,7,2,,USD
scenario.supplierinfo_284,scenario.product_141423,partner_90307,1,60,SONIN Multi-Measure COMBO PRO,10300,7,2,,USD
scenario.supplierinfo_1008,scenario.product_142231,partner_10425,1,1.65,"AP-Gehäuse Kallysto hgr H54mm, mit Bef.platte",283910033,7,2,,CHF
scenario.supplierinfo_1015,scenario.product_142234,partner_10425,1,0.65,"Abdeckrahmen 1x1 braun kallysto.line 92x92,vertika",334911098,7,2,,CHF
scenario.supplierinfo_1016,scenario.product_142235,partner_10425,1,0.65,"Abdeckrahmen 1x1 schwarz kallysto.line 92x92,verti",334 911 058,7,2,,CHF
scenario.supplierinfo_1017,scenario.product_142236,partner_10425,1,0.65,"Abdeckrahmen 1x1 anthrazit kallysto.line 92x92,ver",334 911 048,7,2,,CHF
scenario.supplierinfo_1018,scenario.product_142237,partner_10425,1,0.65,"Abdeckrahmen 1x1 hellgrau kallysto.line 92x92,vert",334 911 038,7,2,,CHF
scenario.supplierinfo_1019,scenario.product_142238,partner_10425,1,0.65,"Abdeckrahmen 1x1 beige kallysto.line 92x92,vertika",334 911 018,7,2,,CHF
scenario.supplierinfo_1045,scenario.product_142257,partner_10425,1,5.17,Frontdeckel 68mm zu Halox-O Kaiser,920 851 069,7,2,,CHF
scenario.supplierinfo_986,scenario.product_142218,partner_10425,1,1.7,AR SOL/WG,334911101,7,2,,CHF
scenario.supplierinfo_1000,scenario.product_142223,partner_10425,1,1.65,"AP-Gehäuse Kallysto brn H54mm, mit Bef.platte",283910993,7,2,,CHF
scenario.supplierinfo_1001,scenario.product_142224,partner_10425,1,1.65,"AP-Gehäuse Kallysto be H54mm, mit Bef.platte",283910913,7,2,,CHF
scenario.supplierinfo_1797,scenario.product_142634,partner_13698,1,117.24,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142634,7,2,,CHF
scenario.supplierinfo_1783,scenario.product_142635,partner_13698,1,150.77,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142635,7,2,,CHF
scenario.supplierinfo_1758,scenario.product_142638,partner_13698,1,158.68,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142638,7,2,,CHF
scenario.supplierinfo_1759,scenario.product_142639,partner_13698,1,176.58,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142639,7,2,,CHF
scenario.supplierinfo_1760,scenario.product_142642,partner_13698,1,158.68,"Aufbauleuchte LED, Ø350, Swiss-Lux",K10750.142642,7,2,,CHF
scenario.supplierinfo_1761,scenario.product_142643,partner_13698,1,176.58,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142643,7,2,,CHF
scenario.supplierinfo_1586,scenario.product_142467,partner_10425,1,4.63,Frontdeckel 75mm zu Halox-O Kaiser,920851079,7,2,,CHF
scenario.supplierinfo_1647,scenario.product_142503,partner_132527,1,0.2,Sektorkappe,,7,2,,CHF
scenario.supplierinfo_1638,scenario.product_142521,partner_133077,1,0.32,Gegenmutter Messing SW36 M32x1.5,096777032 005 100,7,2,,CHF
scenario.supplierinfo_1639,scenario.product_142522,partner_132847,1,0.4,Silikondichtung 31 x 40 x 2mm,3017-198210,7,2,,CHF
scenario.supplierinfo_1640,scenario.product_142523,partner_132527,1,0.6315,PD9 Aufnahme ohne IP-Schutz,,7,2,,CHF
scenario.supplierinfo_1641,scenario.product_142524,partner_132527,1,0.28,PD9 Aufnahme mit IP-Schutz,,7,2,,CHF
scenario.supplierinfo_1642,scenario.product_142525,partner_132527,1,0.6377,PD9 Aufnahme für Leuchteneinbau,,7,2,,CHF
scenario.supplierinfo_1679,scenario.product_142085,partner_10425,1,0.7,AR EDI/BE,334911810,7,2,,CHF
scenario.supplierinfo_1680,scenario.product_142086,partner_10425,1,0.7,AR EDI/B,334911890,7,2,,CHF
scenario.supplierinfo_984,scenario.product_142087,partner_90731,1,0.46,"Abdeckplatte Gr.1 mit Loch 1 x 43 mm, schwarz",374 163 059,7,2,,CHF
scenario.supplierinfo_1661,scenario.product_142548,partner_10425,1,4.95,Frontdeckel 100mm zu Halox-O Kaiser,920851109,7,2,,CHF
scenario.supplierinfo_1720,scenario.product_142593,partner_13698,1,224.97,"Aufbauleuchte LED mit Notlicht, 2950lm, 3000K",7071.239212.830.3N,7,2,,CHF
scenario.supplierinfo_1725,scenario.product_142599,partner_131559,1,47.39,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654505-01,7,2,,EUR
scenario.supplierinfo_1726,scenario.product_142600,partner_131559,1,47.39,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654512-01,7,2,,EUR
scenario.supplierinfo_1727,scenario.product_142601,partner_131559,1,47.39,SW-AKM210 Automatisierungskl. 2-fach mit Konfig.,T-4007529654529-01,7,2,,EUR
scenario.supplierinfo_1794,scenario.product_142630,partner_13698,1,117.24,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142630,7,2,,CHF
scenario.supplierinfo_1784,scenario.product_142631,partner_13698,1,150.77,"Aufbauleuchte LED, Ø350, Swisslux",K10750.142631,7,2,,CHF
scenario.supplierinfo_1974,scenario.product_142841,partner_132486,1,34.32,Info an MBL,,7,2,,CHF
scenario.supplierinfo_1774,scenario.product_142851,partner_14108,1,0.89,Steckverbinder 4 poliger Stecker,48.281.7400.80,7,2,,CHF
scenario.supplierinfo_1775,scenario.product_142852,partner_14108,1,0.89,Steckverbinder 4 polige Buchse,48.281.8400.80,7,2,,CHF
scenario.supplierinfo_1776,scenario.product_142853,partner_14108,1,0.72,Steckverbinder Schraubbefestigung 3 pol Stecker,48.281.7300.80,7,2,,CHF
scenario.supplierinfo_1777,scenario.product_142854,partner_14108,1,0.72,Steckverbinder Schraubbefestigung 3 pol Kupplung,48.281.8300.80,7,2,,CHF
scenario.supplierinfo_1778,scenario.product_142855,partner_14108,1,1.15,Stecker+ Buchse 3 polig Beschriftung L/EZ/N,48.271.0311.51,7,2,,CHF
scenario.supplierinfo_1049,scenario.product_142259,partner_131424,1,3.97,TEL 6P6C/RJ12 300V BLACK VERL. 3m SB,WE69263,7,2,,CHF
scenario.supplierinfo_1791,scenario.product_142856,partner_90523,1,20.2,OTI DALI 35/220-240/700 LT2L VS20,4052899245389,7,2,,CHF
scenario.supplierinfo_1792,scenario.product_142857,partner_90523,1,17.9,OTI DALI 35/220-240/1A0 LT2 VS20,405289919440,7,2,,CHF
scenario.supplierinfo_1793,scenario.product_142858,partner_132847,1,0.33,"Dichtung D: 19 x 1mm, MVQ, 40 Shore, transparent",0109-226154,7,2,,CHF
scenario.supplierinfo_1906,scenario.product_142869,partner_134214,1,0.42,Saugnapf Ø 40mm mit montiertem Ø 34mm Schlüsselrin,40134,7,2,,EUR
scenario.supplierinfo_1907,scenario.product_142870,partner_132379,1,1.78,"P-PROFILE WHITE, 25M:9MM WEISS Länge/m 25.00",05391-00100-00,7,2,,CHF
scenario.supplierinfo_1916,scenario.product_142881,partner_13698,1,3.2,"IL1-Montagewinkel, inkl. Börko M4, weiss
",F00671B30,7,2,,CHF
scenario.supplierinfo_1923,scenario.product_142890,partner_13698,1,18.5,Einsatz,F00576.30,7,2,,CHF
scenario.supplierinfo_1924,scenario.product_142891,partner_13698,1,7.8,"Geräteträger
",F00577.00,7,2,,CHF
scenario.supplierinfo_1925,scenario.product_142892,partner_134366,1,0.019,"IL1-Sechskantmutter 0,8d M3",1874667,7,2,,CHF
scenario.supplierinfo_1926,scenario.product_142893,partner_134366,1,0.054,IL1-Zylinderschraube Selbstschneidend M3 x 5,1669753,7,2,,CHF
scenario.supplierinfo_1927,scenario.product_142894,partner_134366,1,0.064,IL1-Zylinderschraube Selbstschneidend M3 x 14,3642088,7,2,,CHF
scenario.supplierinfo_1929,scenario.product_142896,partner_134366,1,0.061,IL1-Kunststoffscheibe,1404830,7,2,,CHF
scenario.supplierinfo_1931,scenario.product_142898,partner_134366,1,0.068,IL1 Zylinderschraube Selbstschneidend,1473697,7,2,,CHF
scenario.supplierinfo_1932,scenario.product_142899,partner_13698,1,0.035,IL1-Fächerscheibe M3,1278037,7,2,,CHF
scenario.supplierinfo_1933,scenario.product_142900,partner_134366,1,0.035,"IL1-Fächerscheibe M4
",1278053,7,2,,CHF
scenario.supplierinfo_1934,scenario.product_142901,partner_134386,1,0.24,ACC01 KABELSCHELLEN SELBSTKLEBEND,7531100,7,2,,CHF
scenario.supplierinfo_1935,scenario.product_142902,partner_134386,1,0.3,ACC02 KABELSCHELLEN SELBSTKLEBEND,7531150,7,2,,CHF
scenario.supplierinfo_1936,scenario.product_142903,partner_13698,1,0.32,Bolzen,77.019308,7,2,,CHF
scenario.supplierinfo_1938,scenario.product_142905,partner_134366,1,0.076,"IL1-Linsenkopfschraube, Kreuzschlitz, M3x12, verz.",1473719,7,2,,CHF
scenario.supplierinfo_1939,scenario.product_142906,partner_10425,1,0.13,"COMPACT-Steckklemme 3L 0,5-2,5 mm² transparent/or.",2273.203,7,2,,CHF
scenario.supplierinfo_1940,scenario.product_142907,partner_14108,1,0.12,Erdungsbügel verzinkt,46.413.-113.14,7,2,,CHF
scenario.supplierinfo_1941,scenario.product_142908,partner_134366,1,0.039,"IL1-Linsenkopfschraube,Kreuzschlitz,M4X10,verz.",1154516,7,2,,CHF
scenario.supplierinfo_1945,scenario.product_142912,partner_134366,1,0.054,IL1-Senkschraube M3x5,1375547,7,2,,CHF
scenario.supplierinfo_1946,scenario.product_142913,partner_134366,1,0.033,IL1-Senkschraube M3x8,1156462,7,2,,CHF
scenario.supplierinfo_1947,scenario.product_142914,partner_134366,1,0.079,IL1-Unterlagscheibe aus Kunstoff,1404946,7,2,,CHF
scenario.supplierinfo_1948,scenario.product_142915,partner_134366,1,0.075,"IL1-Unterlagscheibe, M4, Polyamid",1404849,7,2,,CHF
scenario.supplierinfo_1949,scenario.product_142916,partner_13698,1,0.62,Kabelhalter mit Kabelbinder,HU 111,7,2,,CHF
scenario.supplierinfo_1950,scenario.product_142917,partner_13698,1,0.32,IL1-Erdung 0.5mm2 :=350,2071.035,7,2,,CHF
scenario.supplierinfo_1951,scenario.product_142918,partner_13698,1,0.1,Spirale,94.491025,7,2,,CHF
scenario.supplierinfo_1953,scenario.product_142920,partner_132738,1,0.57,0201-SWISSLUX AG,254139 (283084),7,2,,CHF
scenario.supplierinfo_1954,scenario.product_142921,partner_132738,1,0.29,LEUCHTE EINLAGE-SWISSLUX AG,254163 (283084),7,2,,CHF
scenario.supplierinfo_1965,scenario.product_142932,partner_132738,1,0.24,ZUGLASCHE BEDRUCKT,286213,7,2,,CHF
scenario.supplierinfo_1968,scenario.product_142933,partner_132738,1,0.267,U- EINLAGE,2899169,7,2,,CHF
scenario.supplierinfo_1969,scenario.product_142934,partner_13698,1,4.32,Verdrahtungsmaterial für Rundleuchte IL1-35,F00663.00,7,2,,CHF
scenario.supplierinfo_1970,scenario.product_142935,partner_13698,1,5.26,Verdrahtungsmaterial für Langleuchte IL1-120,F00575.00,7,2,,CHF
scenario.supplierinfo_1973,scenario.product_142936,partner_14108,1,1.15,ACHTUNG BITTE ART. 142855 (SET) BESTELLEN,,7,2,,CHF
scenario.supplierinfo_1975,scenario.product_142937,partner_14108,1,0.6,Verbindungsklemme ohne Beschriftung 3 polig,46.413.1200.50,7,2,,CHF
scenario.supplierinfo_1976,scenario.product_142938,partner_14108,1,0.6,Verbindungsklemme 1-polig,46.411.7000.50,7,2,,CHF
scenario.supplierinfo_1643,scenario.product_142526,partner_13698,1,117.24,"Aufbauleuchte LED, IL1-R35, 2000lm, 3000K",7071.239389.830.3,7,2,,CHF
scenario.supplierinfo_1644,scenario.product_142527,partner_13698,1,150.77,"Aufbauleuchte LED, IL1-R35M, 2950lm, 3000K",7071.239212.830.3,7,2,,CHF
scenario.supplierinfo_1645,scenario.product_142528,partner_13698,1,150.77,"Aufbauleuchte LED, IL1-R35PA, 2000lm, 3000K",7071.239212.830.3S,7,2,,CHF
scenario.supplierinfo_1824,scenario.product_142694,partner_132486,1,28.85,Print Durchmesser 280mm 22W 3000K mit Not,230-230-020,7,2,,CHF
scenario.supplierinfo_1828,scenario.product_142698,partner_132486,1,28.85,Print D 280mm 22W 4000K mit Not,230-240-017,7,2,,CHF
scenario.supplierinfo_1756,scenario.product_142710,partner_132550,1,38.5,"Rundabdeckung D=350/343mm, H=75mm, Loch D=26.5mm",142710,7,2,,CHF
scenario.supplierinfo_1757,scenario.product_142711,partner_132550,1,35.5,"Rundabdeckung D=350/343mm, H=75mm",142711,7,2,,CHF
scenario.supplierinfo_1762,scenario.product_142712,partner_13698,1,57.2,Einbetoniergehäuse Rund 35cm,K10750.142712,7,2,,CHF
scenario.supplierinfo_1971,scenario.product_142713,partner_13698,1,19.75,Grundplatte für Aufbauleuchte,K10750.142713,7,2,,CHF
scenario.supplierinfo_1763,scenario.product_142714,partner_13698,1,52.1,Gehäuse für Einbauleuchte Rund 35cm,K10750.142714,7,2,,CHF
scenario.supplierinfo_1764,scenario.product_142715,partner_13698,1,52.1,Gehäuse für Halbeinbauleuchte Rund 35cm,K10750.142715,7,2,,CHF
